,0
0,"[35.915265149999996, 128.27978548669464]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[0, 0]"
5,"[35.80303615, 128.14196224283194]"
6,"[0, 0]"
7,"[0, 0]"
8,"[35.9254712, 128.13433]"
9,"[0, 0]"
10,"[35.79077935, 128.4854501904572]"
11,"[35.903483449999996, 128.1117824244299]"
12,"[0, 0]"
13,"[0, 0]"
