,0
0,"[34.9324877, 126.5956941]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[0, 0]"
5,"[36.1194464, 128.79098982238153]"
6,"[0, 0]"
7,"[36.04899535, 128.6408653803524]"
8,"[0, 0]"
9,"[35.14684925, 129.07529515]"
10,"[0, 0]"
11,"[0, 0]"
12,"[0, 0]"
13,"[36.129139, 128.837034]"
