,0
0,"[0, 0]"
1,"[36.01082635, 127.02748159260105]"
2,"[36.0664182, 126.87692237894608]"
3,"[35.9736104, 127.0550154270473]"
4,"[0, 0]"
5,"[36.01224045, 127.03055855292592]"
6,"[0, 0]"
7,"[0, 0]"
8,"[35.9695728, 126.9559798343598]"
9,"[35.9907421, 127.1022676]"
10,"[35.961381700000004, 126.94064429101064]"
11,"[0, 0]"
12,"[0, 0]"
13,"[0, 0]"
