,0
0,"[35.40202695000001, 127.389443975]"
1,"[0, 0]"
2,"[35.402798000000004, 127.3795393629118]"
3,"[0, 0]"
4,"[35.403964099999996, 127.379761175]"
5,"[0, 0]"
6,"[0, 0]"
7,"[35.43416085, 127.54800550401201]"
8,"[0, 0]"
9,"[35.402798000000004, 127.3795393629118]"
10,"[35.40308605, 127.3925746539314]"
11,"[0, 0]"
12,"[35.4805366, 127.3625534]"
13,"[0, 0]"
