,0
0,"[37.3194535, 129.0173267]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[37.2880132, 129.31864714448642]"
5,"[0, 0]"
6,"[0, 0]"
7,"[0, 0]"
8,"[0, 0]"
9,"[0, 0]"
10,"[0, 0]"
11,"[37.441079849999994, 129.16076593597393]"
12,"[0, 0]"
13,"[37.3511951, 129.0865739]"
