,0
0,"[37.1000851, 129.0222202]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[0, 0]"
5,"[37.5447166, 127.0089896]"
6,"[37.1002958, 129.024]"
7,"[37.1173761, 128.9505567753135]"
8,"[0, 0]"
9,"[0, 0]"
10,"[0, 0]"
11,"[37.1339739, 128.97264823329058]"
12,"[0, 0]"
13,"[0, 0]"
