,0
0,"[0, 0]"
1,"[0, 0]"
2,"[0, 0]"
3,"[37.5164246, 126.73256715]"
4,"[0, 0]"
5,"[0, 0]"
6,"[0, 0]"
7,"[37.3254016, 128.7833085]"
8,"[37.2012509, 128.68809060905284]"
9,"[0, 0]"
10,"[35.038896, 128.96897260107744]"
11,"[37.3513409, 128.7905832]"
12,"[0, 0]"
13,"[0, 0]"
