,0
0,"[38.0158043, 128.724262]"
1,"[38.1246283, 128.6283335]"
2,"[0, 0]"
3,"[37.9727282, 128.7606168]"
4,"[0, 0]"
5,"[37.9610367, 128.768413]"
6,"[38.113537, 128.637169]"
7,"[0, 0]"
8,"[0, 0]"
9,"[38.0751, 128.6191]"
10,"[0, 0]"
11,"[37.904146, 128.614464]"
12,"[0, 0]"
13,"[0, 0]"
