,0
0,"[38.11296, 127.17295]"
1,"[38.30932265, 127.25123496177821]"
2,"[0, 0]"
3,"[0, 0]"
4,"[38.209973, 127.2661009]"
5,"[0, 0]"
6,"[0, 0]"
7,"[0, 0]"
8,"[0, 0]"
9,"[0, 0]"
10,"[38.12088, 127.28133]"
11,"[0, 0]"
12,"[38.174531, 127.2999877]"
13,"[0, 0]"
