,0
0,"[0, 0]"
1,"[34.73759715, 127.74380220590459]"
2,"[34.7383413, 127.7401091]"
3,"[34.741665999999995, 127.73659466571708]"
4,"[35.1475243, 129.07020130945455]"
5,"[0, 0]"
6,"[34.739202199999994, 127.73557830021525]"
7,"[34.7918347, 127.45624690863528]"
8,"[34.739561699999996, 127.75012253601412]"
9,"[34.6952378, 127.7769065]"
10,"[34.7546257, 127.659859]"
11,"[34.6591856, 127.76991894882207]"
12,"[0, 0]"
13,"[34.7446531, 127.68002837636234]"
