,0
0,"[34.4581896, 127.09124990174115]"
1,"[34.6044123, 127.276384]"
2,"[0, 0]"
3,"[0, 0]"
4,"[46.1756517, 8.9443724]"
5,"[0, 0]"
6,"[0, 0]"
7,"[12.8363632, -7.8567715]"
8,"[0, 0]"
9,"[0, 0]"
10,"[0, 0]"
11,"[34.6277929, 127.32391448175275]"
12,"[0, 0]"
13,"[0, 0]"
