,0
0,"[0, 0]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[34.7443617, 126.66259011183627]"
5,"[34.75211915, 126.66272160842362]"
6,"[0, 0]"
7,"[0, 0]"
8,"[0, 0]"
9,"[0, 0]"
10,"[0, 0]"
11,"[35.7480362, 127.9872425]"
12,"[0, 0]"
13,"[0, 0]"
