,0
0,"[0, 0]"
1,"[37.70123955, 127.06650160311455]"
2,"[0, 0]"
3,"[37.7102529, 127.0473968]"
4,"[0, 0]"
5,"[37.72013425, 127.02752269018363]"
6,"[0, 0]"
7,"[0, 0]"
8,"[0, 0]"
9,"[0, 0]"
10,"[37.73753155, 127.10637381814368]"
11,"[0, 0]"
12,"[0, 0]"
13,"[0, 0]"
