,0
0,"[0, 0]"
1,"[37.18024, 126.6898]"
2,"[0, 0]"
3,"[0, 0]"
4,"[0, 0]"
5,"[0, 0]"
6,"[37.4287019, 127.044616]"
7,"[37.2091437, 127.1493561]"
8,"[0, 0]"
9,"[0, 0]"
10,"[0, 0]"
11,"[0, 0]"
12,"[37.2867876, 127.0114366]"
13,"[0, 0]"
