,0
0,"[37.34198255, 127.28851338447454]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[37.481581649999995, 127.18479137513249]"
5,"[37.4708945, 127.27026091288229]"
6,"[0, 0]"
7,"[0, 0]"
8,"[0, 0]"
9,"[37.4788715, 127.181586]"
10,"[0, 0]"
11,"[37.40053545, 127.2204535820745]"
12,"[37.473286099999996, 127.18117547668788]"
13,"[37.47426735, 127.19410352854428]"
