,0
0,"[37.4779766, 126.6205184]"
1,"[37.4754363, 126.6189457138475]"
2,"[37.394508200000004, 126.63069269210781]"
3,"[37.557012650000004, 126.60471772170118]"
4,"[37.4486499, 126.7524616]"
5,"[37.3727949, 126.4432078116838]"
6,"[37.4760176, 126.6214576983281]"
7,"[37.4197028, 126.6538504]"
8,"[37.4722421, 126.6028459]"
9,"[0, 0]"
10,"[37.4729697, 126.6028277]"
11,"[37.82637, 126.432923]"
12,"[0, 0]"
13,"[0, 0]"
