,0
0,"[35.6948506, 126.6418022]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[0, 0]"
5,"[0, 0]"
6,"[35.448468, 128.7220842]"
7,"[35.4915738, 128.7551003]"
8,"[35.48671, 128.75805554070536]"
9,"[0, 0]"
10,"[0, 0]"
11,"[0, 0]"
12,"[0, 0]"
13,"[0, 0]"
