,0
0,"[0, 0]"
1,"[0, 0]"
2,"[0, 0]"
3,"[0, 0]"
4,"[0, 0]"
5,"[0, 0]"
6,"[0, 0]"
7,"[0, 0]"
8,"[34.924022, 128.074053]"
9,"[0, 0]"
10,"[0, 0]"
11,"[0, 0]"
12,"[35.56832385, 129.33278274917453]"
13,"[0, 0]"
