,0
0,"[0, 0]"
1,"[35.722300000000004, 127.78445841596121]"
2,"[0, 0]"
3,"[35.6744643, 127.91071972037534]"
4,"[0, 0]"
5,"[37.6899323, 127.0492412]"
6,"[0, 0]"
7,"[0, 0]"
8,"[0, 0]"
9,"[35.557518650000006, 127.92759155604675]"
10,"[35.59755815, 127.91968366373696]"
11,"[0, 0]"
12,"[35.73129635, 127.79516427513653]"
13,"[35.87810665, 127.85457971501782]"
