,0
0,"[0, 0]"
1,"[35.153928, 128.6592833]"
2,"[35.31823805, 128.67527799039811]"
3,"[0, 0]"
4,"[0, 0]"
5,"[35.22116595, 128.6830059467435]"
6,"[35.147242500000004, 128.6855918082392]"
7,"[0, 0]"
8,"[35.227592, 128.715777]"
9,"[0, 0]"
10,"[35.2056463, 128.56893354871107]"
11,"[0, 0]"
12,"[37.50492505, 126.99138155]"
13,"[0, 0]"
